Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
"https://abracon.com/datasheets/AMDLA2213Q.pdf","//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AMDLA2213Q-xxxMT.jpg","535-AMDLA2213Q-820MTTR-ND","AMDLA2213Q-820MT","Abracon LLC","Abracon LLC","FIXED IND 82UH 10A 34.2 MOHM SMD","0","7.36563","0","80","Tape & Reel (TR)","AMDLA2213Q","Active","Molded","Metal","82 µH","±20%","10 A","7.7A","Shielded","34.2mOhm Max","-","-","AEC-Q200","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.925"" L x 0.866"" W (23.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://abracon.com/datasheets/AMDLA2213Q.pdf","//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AMDLA2213Q-xxxMT.jpg","535-AMDLA2213Q-680MTTR-ND","AMDLA2213Q-680MT","Abracon LLC","Abracon LLC","FIXED IND 68UH 12A 29.5 MOHM SMD","0","7.36563","0","80","Tape & Reel (TR)","AMDLA2213Q","Active","Molded","Metal","68 µH","±20%","12 A","9A","Shielded","29.5mOhm Max","-","-","AEC-Q200","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.925"" L x 0.866"" W (23.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://www.vishay.com/docs/34013/ih.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/IH10BQ101K.jpg","IH10BQ680K-ND","IH10BQ680K","Vishay Dale","Vishay Dale","FIXED IND 68UH 10A 27 MOHM TH","0","7.392","0","75","-","IH","Active","Wirewound","Ferrite","68 µH","±10%","10 A","8A","Unshielded","27mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.935"" Dia x 1.375"" L (23.75mm x 34.93mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Vishay%20Dale%20PDFs/IHTH-1125MZ-5A.pdf","-","IHTH1125MZEB680M5A-ND","IHTH1125MZEB680M5A","Vishay Dale","Vishay Dale","FIXED IND 68UH 11.2A 27.4MOHM TH","0","7.58567","0","60","Tray","IHTH-1125MZ-5A","Active","-","-","68 µH","±20%","11.2 A","9.1A","Shielded","27.4mOhm Max","-","2.95MHz","AEC-Q200","-55°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.179"" Dia (29.95mm)","0.500"" (12.70mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","-","CTX50-7-52M-R-ND","CTX50-7-52M-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 50UH 10.5A 16.3MOHM TH","0","7.62756","0","45","Bulk","CTX","Active","Toroidal","Iron Powder","50 µH","±20%","10.5 A","10.2A","Unshielded","16.3mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Vertical, 4 Leads (Open)","-","1.394"" L x 0.854"" W (35.40mm x 21.70mm)","1.587"" (40.30mm)"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT100-1550-ND","PT100-1550","API Delevan Inc.","API Delevan Inc.","FIXED IND 100UH 10.3A 28 MOHM TH","0","7.833","0","100","Bulk","PT","Active","Toroidal","Iron Powder","100 µH","±15%","10.3 A","-","Shielded","28mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.550"" Dia x 0.640"" W (39.37mm x 16.26mm)","-"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT100R-1550-ND","PT100R-1550","API Delevan Inc.","API Delevan Inc.","FIXED IND 100UH 10.3A 28 MOHM TH","0","7.833","0","100","Bulk","PTR","Active","Toroidal","-","100 µH","±15%","10.3 A","-","Unshielded","28mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.550"" Dia x 0.640"" W (39.37mm x 16.26mm)","-"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT100-1550HM-ND","PT100-1550HM","API Delevan Inc.","API Delevan Inc.","FIXED IND 100UH 10.3A 28 MOHM TH","0","7.9185","0","100","Bulk","PT","Active","Toroidal","Iron Powder","100 µH","±15%","10.3 A","-","Shielded","28mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.550"" Dia (39.37mm)","0.640"" (16.26mm)"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT100R-1550HM-ND","PT100R-1550HM","API Delevan Inc.","API Delevan Inc.","FIXED IND 100UH 10.3A 28 MOHM TH","0","7.9185","0","100","Bulk","PTR","Active","Toroidal","-","100 µH","±15%","10.3 A","-","Unshielded","28mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.550"" Dia (39.37mm)","0.640"" (16.26mm)"
"http://www.delevan.com/seriesPDFs/PT.pdf","-","PT150-2050-ND","PT150-2050","API Delevan Inc.","API Delevan Inc.","FIXED IND 150UH 12.3A 40 MOHM TH","0","8.022","0","100","Bulk","PT","Active","Toroidal","Iron Powder","150 µH","±15%","12.3 A","-","Shielded","40mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","2.050"" Dia x 0.920"" W (52.07mm x 23.37mm)","-"
"http://www.delevan.com/seriesPDFs/PT.pdf","-","PT150R-2050-ND","PT150R-2050","API Delevan Inc.","API Delevan Inc.","FIXED IND 150UH 12.3A 40 MOHM TH","0","8.022","0","100","Bulk","PTR","Active","Toroidal","-","150 µH","±15%","12.3 A","-","Unshielded","40mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","2.050"" Dia x 0.920"" W (52.07mm x 23.37mm)","-"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT150-2050HM-ND","PT150-2050HM","API Delevan Inc.","API Delevan Inc.","FIXED IND 150UH 12.3A 40 MOHM TH","0","8.106","0","100","Bulk","PT","Active","Toroidal","Iron Powder","150 µH","±15%","12.3 A","-","Shielded","40mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","2.050"" Dia (52.07mm)","0.920"" (23.37mm)"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT150R-2050HM-ND","PT150R-2050HM","API Delevan Inc.","API Delevan Inc.","FIXED IND 150UH 12.3A 40 MOHM TH","0","8.106","0","100","Bulk","PTR","Active","Toroidal","-","150 µH","±15%","12.3 A","-","Unshielded","40mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","2.050"" Dia (52.07mm)","0.920"" (23.37mm)"
"https://www.vishay.com/docs/34013/ih.pdf","-","IH15EB500K-ND","IH15EB500K","Vishay Dale","Vishay Dale","FIXED IND 50UH 15A 20 MOHM TH","0","8.16483","0","60","-","IH","Active","Wirewound","Ferrite","50 µH","±10%","15 A","10A","Unshielded","20mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.000"" Dia x 1.625"" L (25.40mm x 41.28mm)","-"
"https://www.bourns.com/docs/Product-Datasheets/1140_series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","1140-820K-RC-ND","1140-820K-RC","Bourns Inc.","Bourns Inc.","FIXED IND 82UH 10.9A 23 MOHM TH","0","9.7185","0","140","Bulk","1140","Active","Wirewound","Ferrite","82 µH","±10%","10.9 A","23.1A","Unshielded","23mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.028"" (26.10mm)"
"http://www.delevan.com/seriesPDFs/DC1390.pdf","-","DC1390-563K-ND","DC1390-563K","API Delevan Inc.","API Delevan Inc.","FIXED IND 56UH 11.2A 19 MOHM TH","0","9.8003","0","100","Bulk","DC1390","Active","-","Ferrite","56 µH","±10%","11.2 A","17.5A","Unshielded","19mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.480"" Dia (37.60mm)","1.064"" (27.03mm)"
"http://www.delevan.com/seriesPDFs/DC1390.pdf","-","DC1390-683K-ND","DC1390-683K","API Delevan Inc.","API Delevan Inc.","FIXED IND 68UH 10.7A 21 MOHM TH","0","9.8003","0","100","Bulk","DC1390","Active","-","Ferrite","68 µH","±10%","10.7 A","16.3A","Unshielded","21mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.480"" Dia (37.60mm)","1.064"" (27.03mm)"
"http://www.delevan.com/seriesPDFs/DC1390.pdf","-","DC1390-823K-ND","DC1390-823K","API Delevan Inc.","API Delevan Inc.","FIXED IND 82UH 10.2A 23 MOHM TH","0","9.8003","0","100","Bulk","DC1390","Active","-","Ferrite","82 µH","±10%","10.2 A","14.9A","Unshielded","23mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.480"" Dia (37.60mm)","1.064"" (27.03mm)"
"http://www.delevan.com/seriesPDFs/DC1390.pdf","-","DC1390R-563K-ND","DC1390R-563K","API Delevan Inc.","API Delevan Inc.","FIXED IND 56UH 11.2A 19 MOHM TH","0","9.8003","0","100","Bulk","DC1390R","Active","-","Ferrite","56 µH","±10%","11.2 A","17.5A","Unshielded","19mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.480"" Dia (37.60mm)","1.064"" (27.03mm)"
"http://www.delevan.com/seriesPDFs/DC1390.pdf","-","DC1390R-683K-ND","DC1390R-683K","API Delevan Inc.","API Delevan Inc.","FIXED IND 68UH 10.7A 21 MOHM TH","0","9.8003","0","100","Bulk","DC1390R","Active","-","Ferrite","68 µH","±10%","10.7 A","16.3A","Unshielded","21mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.480"" Dia (37.60mm)","1.064"" (27.03mm)"
"http://www.delevan.com/seriesPDFs/DC1390.pdf","-","DC1390R-823K-ND","DC1390R-823K","API Delevan Inc.","API Delevan Inc.","FIXED IND 82UH 10.2A 23 MOHM TH","0","9.8003","0","100","Bulk","DC1390R","Active","-","Ferrite","82 µH","±10%","10.2 A","14.9A","Unshielded","23mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.480"" Dia (37.60mm)","1.064"" (27.03mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","-","CTX50-10-52-R-ND","CTX50-10-52-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 50UH 13.9A 12.4MOHM TH","0","10.37028","0","504","Bulk","CTX","Active","Toroidal","Iron Powder","50 µH","±20%","13.9 A","12.7A","Unshielded","12.4mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.870"" Dia x 0.839"" W (47.50mm x 21.30mm)","-"
"https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf?ref_disty=digikey","//media.digikey.com/photos/TDK%20Photos/PFC4124QM.jpg","445-16049-ND","PFC4124QM-151K11D-00","TDK Corporation","TDK Corporation","CHOKE COIL, 150UH","0","11.64678","0","90","Bulk","PFC","Active","Wirewound","Ferrite","150 µH","±10%","11.1 A","-","Unshielded","-","-","-","-","-30°C ~ 120°C","50 kHz","Choke Coils for PFC (Pin Terminal Type)","Through Hole","Radial, Horizontal, 8 Leads","-","1.693"" L x 1.496"" W (43.00mm x 38.00mm)","0.984"" (25.00mm)"
"https://www.vishay.com/docs/34559/ihth-1500tz-5a.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_IHTH-1500TZ-5A.jpg","541-IHTH1500TZEB101M5A-ND","IHTH1500TZEB101M5A","Vishay Dale","Vishay Dale","IHTH-1500TZ-5A 100 20% EB E2","0","12.012","0","25","Bulk","IHTH-1500TZ-5A","Active","-","Metal Composite","100 µH","±20%","12.2 A","33.7A","Shielded","22.6mOhm Max","-","1.2MHz","-","-55°C ~ 155°C","100 kHz","-","Through Hole","Radial, Vertical Cylinder, 4 Leads","Radial","1.500"" Dia (38.10mm)","0.780"" (19.81mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","-","CTX50-10-52LP-R-ND","CTX50-10-52LP-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 50UH 13.9A 12.4MOHM TH","0","12.10125","0","16","Bulk","CTX","Active","Toroidal","Iron Powder","50 µH","±20%","13.9 A","12.7A","Unshielded","12.4mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.870"" Dia (47.50mm)","0.839"" (21.30mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","-","283-4357-ND","CTX100-7-52-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 100UH 12A 16.7 MOHM TH","0","12.72619","0","21","Bulk","CTX","Active","Toroidal","Iron Powder","100 µH","±20%","12 A","9.1A","Unshielded","16.7mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.909"" Dia x 0.858"" W (48.50mm x 21.80mm)","-"
"https://www.schaffner.com/products/download/product/datasheet/ri-series-saturating-chokes/","-","RI410PC-ND","RI410PC","Schaffner EMC Inc.","Schaffner EMC Inc.","FIXED IND 1MH 10A 28 MOHM TH","0","14.0315","0","300","Tray","RI","Active","-","-","1 mH","-","10 A","-","Unshielded","28mOhm","-","-","-","-25°C ~ 110°C","1 kHz","-","Through Hole","Radial, Horizontal - Corner Terminals","-","1.299"" L x 1.299"" W (33.00mm x 33.00mm)","1.102"" (28.00mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB4BV680K-ND","IHB4BV680K","Vishay Dale","Vishay Dale","FIXED IND 68UH 10.4A 21 MOHM TH","0","12.99375","0","16","-","IHB","Active","Wirewound","-","68 µH","±10%","10.4 A","-","Unshielded","21mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.030"" (26.16mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB4BV820K-ND","IHB4BV820K","Vishay Dale","Vishay Dale","FIXED IND 82UH 10A 23 MOHM TH","0","12.99375","0","16","-","IHB","Active","Wirewound","-","82 µH","±10%","10 A","-","Unshielded","23mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.030"" (26.16mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","-","CTX100-7-52LP-R-ND","CTX100-7-52LP-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 100UH 12A 16.7 MOHM TH","0","13.12","0","18","Bulk","CTX","Active","Toroidal","Iron Powder","100 µH","±20%","12 A","9.1A","Unshielded","16.7mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.909"" Dia (48.50mm)","0.858"" (21.80mm)"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV28EB60-ND","IHV28EB60","Vishay Dale","Vishay Dale","FIXED IND 60UH 28A 8.5 MOHM TH","0","15.16429","0","14","-","IHV","Active","-","Iron","60 µH","±10%","28 A","-","Unshielded","8.5mOhm Max","-","1.9MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.020"" Dia x 2.450"" L (25.91mm x 62.23mm)","-"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB5EB820K-ND","IHB5EB820K","Vishay Dale","Vishay Dale","FIXED IND 82UH 12.4A 17 MOHM TH","0","17.16938","0","16","-","IHB","Active","Wirewound","-","82 µH","±10%","12.4 A","-","Unshielded","17mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.450"" (36.83mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB5BV820K-ND","IHB5BV820K","Vishay Dale","Vishay Dale","FIXED IND 82UH 12.4A 17 MOHM TH","0","17.625","0","16","-","IHB","Active","Wirewound","-","82 µH","±10%","12.4 A","-","Unshielded","17mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.450"" (36.83mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB5EB101K-ND","IHB5EB101K","Vishay Dale","Vishay Dale","FIXED IND 100UH 12.1A 18 MOHM TH","0","17.84563","0","16","-","IHB","Active","Wirewound","-","100 µH","±10%","12.1 A","-","Unshielded","18mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.450"" (36.83mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB5EB151K-ND","IHB5EB151K","Vishay Dale","Vishay Dale","FIXED IND 150UH 10.2A 25 MOHM TH","0","17.84563","0","16","-","IHB","Active","Wirewound","-","150 µH","±10%","10.2 A","-","Unshielded","25mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.450"" (36.83mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","-","CTX150-7-52-R-ND","CTX150-7-52-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 150UH 12.8A 20.4 MOHM","0","18.22667","0","21","Bulk","CTX","Active","Toroidal","Iron Powder","150 µH","±20%","12.8 A","10.5A","Unshielded","20.4mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","-","2.146"" Dia x 1.000"" W (54.50mm x 25.40mm)","-"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","-","CTX150-7-52LP-R-ND","CTX150-7-52LP-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 150UH 12.8A 20.4 MOHM","0","18.28313","0","16","Bulk","CTX","Active","Toroidal","Iron Powder","150 µH","±20%","12.8 A","10.5A","Unshielded","20.4mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Horizontal (Open)","-","2.146"" Dia (54.50mm)","1.000"" (25.40mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB5BV101K-ND","IHB5BV101K","Vishay Dale","Vishay Dale","FIXED IND 100UH 12.1A 18 MOHM TH","0","18.375","0","16","-","IHB","Active","Wirewound","-","100 µH","±10%","12.1 A","-","Unshielded","18mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.450"" (36.83mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB5BV121K-ND","IHB5BV121K","Vishay Dale","Vishay Dale","FIXED IND 120UH 10.9A 22 MOHM TH","0","18.375","0","16","-","IHB","Active","Wirewound","-","120 µH","±10%","10.9 A","-","Unshielded","22mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.450"" (36.83mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB5BV151K-ND","IHB5BV151K","Vishay Dale","Vishay Dale","FIXED IND 150UH 10.2A 25 MOHM TH","0","18.375","0","16","-","IHB","Active","Wirewound","-","150 µH","±10%","10.2 A","-","Unshielded","25mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.600"" Dia (40.64mm)","1.450"" (36.83mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","//media.digikey.com/Photos/Coiltronics%20Photos/CTX100-10-52-R.jpg","513-1721-ND","CTX100-10-52-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 100UH 17.6A 10.9 MOHM","0","19.51814","0","1008","Bulk","CTX","Active","Toroidal","Iron Powder","100 µH","±20%","17.6 A","13A","Unshielded","10.9mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","-","2.244"" Dia x 1.083"" W (57.00mm x 27.50mm)","-"
"http://www.delevan.com/seriesPDFs/HC.pdf","//media.digikey.com/Renders/API%20Delevan%20Renders/15HC-100.jpg","15HC-100-ND","15HC-100","API Delevan Inc.","API Delevan Inc.","FIXED IND 100UH 15A 30 MOHM TH","0","20.326","0","50","Bulk","HC","Active","Wirewound","Ferrite","100 µH","±10%","15 A","5A","Unshielded","30mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.500"" Dia x 1.625"" L (38.10mm x 41.28mm)","-"
"https://www.delevan.com/seriesPDFs/HC.pdf","//media.digikey.com/Renders/API%20Delevan%20Renders/15HC-50.jpg","15HC-50-ND","15HC-50","API Delevan Inc.","API Delevan Inc.","FIXED IND 50UH 15A 20 MOHM TH","0","20.326","0","50","Bulk","HC","Active","Wirewound","Ferrite","50 µH","±10%","15 A","9A","Unshielded","20mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.000"" Dia x 1.625"" L (25.40mm x 41.28mm)","-"
"https://www.delevan.com/seriesPDFs/HC.pdf","-","15HCR-100-ND","15HCR-100","API Delevan Inc.","API Delevan Inc.","FIXED IND 100UH 15A 30 MOHM TH","0","20.326","0","50","Bulk","HCR","Active","Wirewound","Ferrite","100 µH","±10%","15 A","5A","Unshielded","30mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.500"" Dia x 1.625"" L (38.10mm x 41.28mm)","-"
"http://www.delevan.com/seriesPDFs/HC.pdf","-","15HCR-50-ND","15HCR-50","API Delevan Inc.","API Delevan Inc.","FIXED IND 50UH 15A 20 MOHM TH","0","20.326","0","50","Bulk","HCR","Active","Wirewound","Ferrite","50 µH","±10%","15 A","9A","Unshielded","20mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.000"" Dia x 1.625"" L (25.40mm x 41.28mm)","-"
"https://www.delevan.com/seriesPDFs/HC.pdf","//media.digikey.com/Renders/API%20Delevan%20Renders/10HC-100.jpg","10HC-100-ND","10HC-100","API Delevan Inc.","API Delevan Inc.","FIXED IND 100UH 10A 30 MOHM TH","0","21.294","0","50","Bulk","HC","Active","Wirewound","Ferrite","100 µH","±10%","10 A","6A","Unshielded","30mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.625"" Dia x 0.937"" L (41.28mm x 23.80mm)","-"
"https://www.delevan.com/seriesPDFs/HC.pdf","//media.digikey.com/Renders/API%20Delevan%20Renders/10HC-50.jpg","10HC-50-ND","10HC-50","API Delevan Inc.","API Delevan Inc.","FIXED IND 50UH 10A 25 MOHM TH","0","21.294","0","50","Bulk","HC","Active","Wirewound","Ferrite","50 µH","±10%","10 A","9A","Unshielded","25mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.375"" Dia x 0.937"" L (34.93mm x 23.80mm)","-"
"https://www.delevan.com/seriesPDFs/HC.pdf","//media.digikey.com/Renders/API%20Delevan%20Renders/10HC-68.jpg","10HC-68-ND","10HC-68","API Delevan Inc.","API Delevan Inc.","FIXED IND 68UH 10A 27 MOHM TH","0","21.294","0","50","Bulk","HC","Active","Wirewound","Ferrite","68 µH","±10%","10 A","9A","Unshielded","27mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.375"" Dia x 0.937"" L (34.93mm x 23.80mm)","-"
"https://www.delevan.com/seriesPDFs/HC.pdf","-","10HCR-100-ND","10HCR-100","API Delevan Inc.","API Delevan Inc.","FIXED IND 100UH 10A 30 MOHM TH","0","21.294","0","50","Bulk","HCR","Active","Wirewound","Ferrite","100 µH","±10%","10 A","6A","Unshielded","30mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.625"" Dia x 0.937"" L (41.28mm x 23.80mm)","-"
"https://www.delevan.com/seriesPDFs/HC.pdf","-","10HCR-50-ND","10HCR-50","API Delevan Inc.","API Delevan Inc.","FIXED IND 50UH 10A 25 MOHM TH","0","21.294","0","50","Bulk","HCR","Active","Wirewound","Ferrite","50 µH","±10%","10 A","9A","Unshielded","25mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.375"" Dia x 0.937"" L (34.93mm x 23.80mm)","-"
"https://www.delevan.com/seriesPDFs/HC.pdf","-","10HCR-68-ND","10HCR-68","API Delevan Inc.","API Delevan Inc.","FIXED IND 68UH 10A 27 MOHM TH","0","21.294","0","50","Bulk","HCR","Active","Wirewound","Ferrite","68 µH","±10%","10 A","9A","Unshielded","27mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder (Open)","-","1.375"" Dia x 0.937"" L (34.93mm x 23.80mm)","-"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV20EB200-ND","IHV20EB200","Vishay Dale","Vishay Dale","FIXED IND 200UH 20A 21 MOHM TH","0","24.622","0","10","-","IHV","Active","-","Iron","200 µH","±10%","20 A","-","Unshielded","21mOhm Max","-","1.2MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.450"" Dia x 2.450"" L (36.83mm x 62.23mm)","-"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV20BZ200-ND","IHV20BZ200","Vishay Dale","Vishay Dale","FIXED IND 200UH 20A 21 MOHM TH","0","25.358","0","10","-","IHV","Active","-","Iron","200 µH","±10%","20 A","-","Unshielded","21mOhm Max","-","1.2MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.450"" Dia x 2.450"" L (36.83mm x 62.23mm)","-"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV15BZ500-ND","IHV15BZ500","Vishay Dale","Vishay Dale","FIXED IND 500UH 15A 50 MOHM TH","0","25.99","0","10","-","IHV","Active","-","Iron","500 µH","±10%","15 A","-","Unshielded","50mOhm Max","-","800kHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.450"" Dia x 2.450"" L (36.83mm x 62.23mm)","-"
